epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/t_sep_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/s_sep_loss,train/r_aux_loss,train/u_aux_loss,train/mask_reg_loss,train/recon_task_loss,train/rs_comp_loss,train/r_obb_loss,train/s_repel_loss,train/path_b_loss,train/r_sar_loss,train/dkd_loss,train/proto_cls_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/r_aux_fg_mean,train/r_aux_bg_mean,train/u_aux_fg_mean,train/u_aux_bg_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/t_sep_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/s_sep_loss,val/r_aux_loss,val/u_aux_loss,val/mask_reg_loss,val/recon_task_loss,val/rs_comp_loss,val/r_obb_loss,val/s_repel_loss,val/path_b_loss,val/r_sar_loss,val/dkd_loss,val/proto_cls_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/r_aux_fg_mean,val/r_aux_bg_mean,val/u_aux_fg_mean,val/u_aux_bg_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
253,12102.9,1.53248,0.82428,0.93293,0,0,0,0,0,0,3.0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75103,0.65473,0.69219,0.42646,1.5466,0.75468,0.93101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42646,0.00308412,0.00308412,0.00308412
254,12150.3,1.53225,0.82718,0.93322,0,0,0,0,0,0,3.06714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75229,0.65547,0.69338,0.42753,1.5454,0.75319,0.9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42753,0.0030485,0.0030485,0.0030485
255,12196.5,1.54001,0.82222,0.93222,0,0,0,0,0,0,3.07075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75091,0.65624,0.69334,0.42728,1.54391,0.75232,0.93016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42728,0.003013,0.003013,0.003013
256,12242.9,1.52955,0.81952,0.93206,0,0,0,0,0,0,3.0642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75062,0.65722,0.69433,0.42797,1.54309,0.75104,0.92978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42797,0.00297763,0.00297763,0.00297763
257,12289.6,1.52435,0.81563,0.92926,0,0,0,0,0,0,3.06839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75024,0.65708,0.69302,0.42811,1.54194,0.75,0.92949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42811,0.00294239,0.00294239,0.00294239
258,12336.2,1.5265,0.82083,0.9291,0,0,0,0,0,0,3.06315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75007,0.6582,0.69353,0.42875,1.54029,0.74901,0.92904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42875,0.00290728,0.00290728,0.00290728
259,12384.5,1.52059,0.81444,0.92637,0,0,0,0,0,0,3.04912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74863,0.65946,0.69422,0.42917,1.53954,0.74793,0.9287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42917,0.0028723,0.0028723,0.0028723
260,12434.3,1.52128,0.81037,0.92254,0,0,0,0,0,0,3.04605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75083,0.65847,0.69514,0.42963,1.53807,0.74679,0.92833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42963,0.00283746,0.00283746,0.00283746
261,12480.6,1.50063,0.80537,0.92567,0,0,0,0,0,0,3.06702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75293,0.66051,0.69655,0.43002,1.5363,0.74574,0.92787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43002,0.00280275,0.00280275,0.00280275
262,12527.3,1.51317,0.81024,0.92649,0,0,0,0,0,0,3.06091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74777,0.66338,0.69732,0.43046,1.53546,0.74476,0.92741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43046,0.00276818,0.00276818,0.00276818
263,12573.8,1.52159,0.80988,0.92527,0,0,0,0,0,0,3.05848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74786,0.66383,0.69734,0.43139,1.53439,0.74375,0.92706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43139,0.00273375,0.00273375,0.00273375
264,12620.1,1.49672,0.79804,0.92572,0,0,0,0,0,0,3.05987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75177,0.66454,0.69895,0.43203,1.53273,0.74258,0.92667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43203,0.00269946,0.00269946,0.00269946
265,12666.8,1.50188,0.79684,0.92629,0,0,0,0,0,0,3.06382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75481,0.66347,0.69916,0.43219,1.53082,0.74165,0.92631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43219,0.00266532,0.00266532,0.00266532
266,12713.7,1.49586,0.79665,0.91959,0,0,0,0,0,0,3.06389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75344,0.66525,0.6989,0.4327,1.52968,0.74118,0.92587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327,0.00263132,0.00263132,0.00263132
267,12760,1.4805,0.79321,0.924,0,0,0,0,0,0,3.05944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75272,0.6667,0.69937,0.43325,1.52714,0.73955,0.92528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43325,0.00259748,0.00259748,0.00259748
268,12805.7,1.48582,0.79243,0.92075,0,0,0,0,0,0,3.0573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75346,0.66689,0.69974,0.43394,1.52519,0.7383,0.92482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43394,0.00256379,0.00256379,0.00256379
269,12852.3,1.4953,0.7917,0.91964,0,0,0,0,0,0,3.04536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75541,0.66681,0.70066,0.43456,1.52356,0.73698,0.92424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43456,0.00253024,0.00253024,0.00253024
270,12898.8,1.49231,0.79427,0.92259,0,0,0,0,0,0,3.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75723,0.66674,0.70128,0.43535,1.52184,0.73562,0.92383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43535,0.00249686,0.00249686,0.00249686
271,12945.5,1.49267,0.79409,0.9204,0,0,0,0,0,0,3.04772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7569,0.6665,0.70165,0.43563,1.52035,0.73412,0.92346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43563,0.00246363,0.00246363,0.00246363
272,12991.5,1.49287,0.79565,0.92045,0,0,0,0,0,0,3.0408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7563,0.66783,0.70287,0.43623,1.51823,0.73276,0.92297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43623,0.00243056,0.00243056,0.00243056
273,13037.4,1.47755,0.78456,0.91636,0,0,0,0,0,0,3.05794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75999,0.66631,0.70246,0.43664,1.51722,0.73183,0.92264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43664,0.00239766,0.00239766,0.00239766
274,13083.4,1.48754,0.78698,0.91894,0,0,0,0,0,0,3.04778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75985,0.66683,0.7043,0.43703,1.51588,0.73065,0.92222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43703,0.00236491,0.00236491,0.00236491
275,13129.5,1.47667,0.78256,0.91724,0,0,0,0,0,0,3.03781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76141,0.66637,0.70472,0.43761,1.51458,0.72957,0.92185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43761,0.00233234,0.00233234,0.00233234
276,13175.6,1.4746,0.78105,0.92018,0,0,0,0,0,0,3.04021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75601,0.67012,0.70475,0.43812,1.51315,0.72832,0.92141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43812,0.00229993,0.00229993,0.00229993
277,13221.2,1.46327,0.77594,0.91656,0,0,0,0,0,0,3.04003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7568,0.67049,0.70521,0.43869,1.51142,0.72717,0.92094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43869,0.00226769,0.00226769,0.00226769
278,13267.1,1.46637,0.7789,0.91543,0,0,0,0,0,0,3.04428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75355,0.67332,0.70665,0.43948,1.51017,0.726,0.92054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43948,0.00223562,0.00223562,0.00223562
279,13313.1,1.4689,0.77769,0.91564,0,0,0,0,0,0,3.0434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75452,0.67396,0.70783,0.43967,1.5086,0.72485,0.92009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43967,0.00220372,0.00220372,0.00220372
280,13359.2,1.45284,0.76952,0.91286,0,0,0,0,0,0,3.04955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75694,0.67398,0.70834,0.43972,1.50729,0.72375,0.91976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43972,0.002172,0.002172,0.002172
281,13405.3,1.4643,0.772,0.91299,0,0,0,0,0,0,3.03709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75656,0.67396,0.70917,0.4406,1.50599,0.72272,0.91933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4406,0.00214046,0.00214046,0.00214046
282,13451.4,1.44841,0.76469,0.9125,0,0,0,0,0,0,3.05028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75516,0.67517,0.70954,0.44091,1.50444,0.72166,0.91892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44091,0.0021091,0.0021091,0.0021091
283,13498.3,1.45601,0.76807,0.91104,0,0,0,0,0,0,3.04737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75495,0.67507,0.71004,0.44194,1.50255,0.72028,0.91853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44194,0.00207792,0.00207792,0.00207792
284,13544.3,1.44731,0.76285,0.9123,0,0,0,0,0,0,3.05482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7534,0.6779,0.71045,0.44236,1.50156,0.71928,0.91825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44236,0.00204692,0.00204692,0.00204692
285,13591.7,1.45182,0.76583,0.91039,0,0,0,0,0,0,3.05317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75426,0.6766,0.71107,0.44278,1.50034,0.71828,0.91798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44278,0.00201611,0.00201611,0.00201611
286,13639.8,1.45804,0.7684,0.90956,0,0,0,0,0,0,3.03992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75645,0.67638,0.71148,0.44331,1.49882,0.71701,0.91759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44331,0.00198548,0.00198548,0.00198548
287,13685.5,1.441,0.76042,0.91066,0,0,0,0,0,0,3.03554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75882,0.67716,0.71264,0.44408,1.49708,0.716,0.91726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44408,0.00195505,0.00195505,0.00195505
288,13731.7,1.44968,0.7649,0.90837,0,0,0,0,0,0,3.05404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76261,0.6767,0.71305,0.44517,1.49493,0.71452,0.9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44517,0.0019248,0.0019248,0.0019248
289,13782.8,1.43288,0.75727,0.90886,0,0,0,0,0,0,3.04982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76103,0.67708,0.71345,0.44544,1.49355,0.71338,0.91645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44544,0.00189475,0.00189475,0.00189475
290,13828.8,1.43489,0.75328,0.9099,0,0,0,0,0,0,3.04257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76406,0.67641,0.71405,0.44615,1.49197,0.71247,0.91605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44615,0.00186489,0.00186489,0.00186489
291,13874.6,1.43647,0.75375,0.90826,0,0,0,0,0,0,3.03845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76621,0.67667,0.71463,0.44634,1.49031,0.71096,0.91563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44634,0.00183523,0.00183523,0.00183523
292,13920.6,1.42429,0.7548,0.90912,0,0,0,0,0,0,3.05018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76366,0.67871,0.71567,0.44721,1.48877,0.70956,0.91534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44721,0.00180577,0.00180577,0.00180577
293,13966.9,1.43309,0.75381,0.906,0,0,0,0,0,0,3.04883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765,0.67901,0.71721,0.44769,1.48673,0.70852,0.91498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44769,0.00177651,0.00177651,0.00177651
294,14012.9,1.42409,0.75013,0.90379,0,0,0,0,0,0,3.04343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76912,0.67812,0.71726,0.44859,1.48485,0.70683,0.9145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44859,0.00174745,0.00174745,0.00174745
295,14058.7,1.43406,0.75481,0.90686,0,0,0,0,0,0,3.04995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7668,0.68044,0.71824,0.44919,1.48369,0.70611,0.91415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44919,0.00171859,0.00171859,0.00171859
296,14104.6,1.41596,0.74335,0.90592,0,0,0,0,0,0,3.04435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77033,0.67974,0.71844,0.44924,1.48241,0.70502,0.91397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44924,0.00168994,0.00168994,0.00168994
297,14150.5,1.42041,0.74272,0.90479,0,0,0,0,0,0,3.02999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77359,0.67994,0.71919,0.4502,1.48042,0.70405,0.91357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4502,0.00166149,0.00166149,0.00166149
298,14196.7,1.40927,0.73737,0.90244,0,0,0,0,0,0,3.03859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77427,0.67984,0.72022,0.45076,1.47901,0.70293,0.91329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45076,0.00163326,0.00163326,0.00163326
299,14243.2,1.40083,0.73481,0.90047,0,0,0,0,0,0,3.04147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77425,0.68093,0.72011,0.45111,1.47783,0.70227,0.91292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45111,0.00160523,0.00160523,0.00160523
300,14292.3,1.4054,0.74038,0.90473,0,0,0,0,0,0,3.03338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77383,0.6819,0.72036,0.45159,1.4759,0.70109,0.91247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45159,0.00157742,0.00157742,0.00157742
301,14340.3,1.38803,0.73165,0.89957,0,0,0,0,0,0,3.04489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77429,0.68316,0.72087,0.45206,1.47461,0.69975,0.91211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45206,0.00154982,0.00154982,0.00154982
302,14387.9,1.39327,0.73053,0.89962,0,0,0,0,0,0,3.04114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77403,0.68286,0.72143,0.453,1.47333,0.69891,0.91182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453,0.00152244,0.00152244,0.00152244
303,14436.2,1.39496,0.72897,0.90032,0,0,0,0,0,0,3.03755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77499,0.68225,0.72225,0.45365,1.47201,0.69745,0.91141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45365,0.00149527,0.00149527,0.00149527
304,14481.6,1.39362,0.7292,0.90045,0,0,0,0,0,0,3.03854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77472,0.68348,0.72362,0.45474,1.47042,0.69654,0.91109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45474,0.00146833,0.00146833,0.00146833
305,14527.1,1.39906,0.7298,0.89918,0,0,0,0,0,0,3.04243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77507,0.68423,0.72415,0.45522,1.46842,0.69504,0.91078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45522,0.00144161,0.00144161,0.00144161
306,14574.2,1.39061,0.72957,0.90127,0,0,0,0,0,0,3.03352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77496,0.68372,0.7238,0.45546,1.46756,0.6945,0.91058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45546,0.0014151,0.0014151,0.0014151
307,14619.9,1.39214,0.72944,0.89962,0,0,0,0,0,0,3.03388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77648,0.68324,0.7241,0.45599,1.46702,0.69346,0.91022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45599,0.00138883,0.00138883,0.00138883
308,14666.4,1.38141,0.72118,0.89935,0,0,0,0,0,0,3.03391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77502,0.68442,0.72446,0.45604,1.46576,0.69238,0.90991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45604,0.00136277,0.00136277,0.00136277
309,14712.4,1.36872,0.71696,0.89739,0,0,0,0,0,0,3.03517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77368,0.68505,0.72515,0.45628,1.46494,0.69159,0.90973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45628,0.00133695,0.00133695,0.00133695
310,14758.4,1.37361,0.71627,0.89542,0,0,0,0,0,0,3.03999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77427,0.6857,0.72615,0.45666,1.46355,0.69028,0.90933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45666,0.00131136,0.00131136,0.00131136
311,14804.9,1.38933,0.72622,0.89688,0,0,0,0,0,0,3.02728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77328,0.68753,0.72694,0.45725,1.46193,0.68918,0.90904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45725,0.00128599,0.00128599,0.00128599
312,14850.7,1.36269,0.71487,0.89427,0,0,0,0,0,0,3.03484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77513,0.68789,0.72773,0.45756,1.46129,0.68836,0.90878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45756,0.00126086,0.00126086,0.00126086
313,14894.3,1.37381,0.71486,0.89259,0,0,0,0,0,0,3.02655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7737,0.6899,0.72869,0.45789,1.46052,0.68714,0.90853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45789,0.00123596,0.00123596,0.00123596
314,14940,1.37644,0.71394,0.89641,0,0,0,0,0,0,3.02912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77244,0.69047,0.72887,0.45844,1.45897,0.68609,0.90821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45844,0.0012113,0.0012113,0.0012113
315,14987,1.36563,0.71356,0.89368,0,0,0,0,0,0,3.02965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77274,0.69089,0.72959,0.4589,1.45822,0.68513,0.90791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4589,0.00118687,0.00118687,0.00118687
316,15032.8,1.36485,0.71387,0.89386,0,0,0,0,0,0,3.02148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77483,0.69132,0.72964,0.45939,1.45715,0.68423,0.90763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45939,0.00116268,0.00116268,0.00116268
